id;adresse_norm
1063715;39 ALL DES JACQUIERS 97490 SAINT DENIS
1063726;30 CHE DES PRUNIERS 97490 SAINT DENIS
1063722;5 CHE DES PINS 97490 SAINT DENIS
1063725;20 CHE DES PRUNIERS 97490 SAINT DENIS
1063721;12 CHE DES PINS 97490 SAINT DENIS
1063720;53 CHE DES PECHERS 97490 SAINT DENIS
1063724;19 ALL DES PRIMEVERES 97490 SAINT DENIS
1063723;53 ALL DES POURPIERS B DE NEF 97490 SAINT DENIS
1063728;16 RUE DES QUATRE VENTS 97490 SAINT DENIS
1063727;53 CHE DES PRUNIERS 97490 SAINT DENIS
1063733;6 CHE DES TROENES 97490 SAINT DENIS
1063732;2 CHE DES THUYAS 97490 SAINT DENIS
1063729;44 CHE DES ROUTIERS 97490 SAINT DENIS
1063730;18 ALL DES SAINTPAULIAS 97490 SAINT DENIS
1063731;1 CHE DES THUYAS 97490 SAINT DENIS
1063735;19 ALL DES TULIPES 97490 SAINT DENIS
1063734;16 ALL DES TULIPES 97490 SAINT DENIS
1063741;7 ALL DES ZINNIAS 97490 SAINT DENIS
1063742;24 AV DESBASSYNS 97490 SAINT DENIS
1063739;22 ALL DES VIOLETTES 97490 SAINT DENIS
1063736;36 ALL DES TULIPES 97490 SAINT DENIS
1063744;12 RUE DU BEARN 97490 SAINT DENIS
1063737;52 ALL DES TULIPES 97490 SAINT DENIS
1063748;11 RUE DU BOIS DE FER 97490 SAINT DENIS
1063740;44 ALL DES VIOLETTES 97490 SAINT DENIS
1063746;9003 CHE DU BOIS DE CAMPHRE 97490 SAINT DENIS
1063753; RUE DU LIMOUSIN 97490 SAINT DENIS
1063745;8 RUE DU BEARN 97490 SAINT DENIS
1063738;16 ALL DES VIOLETTES 97490 SAINT DENIS
1063743;44 AV DESBASSYNS 97490 SAINT DENIS
1063752;14 CHE DU FINISTERE 97490 SAINT DENIS
1063754;9 RUE DU LIMOUSIN 97490 SAINT DENIS
1063750;56 BD DU CHAUDRON 97490 SAINT DENIS
1063751;12 CHE DU FINISTERE 97490 SAINT DENIS
1063747;100 RUE DU BOIS DE FER 97490 SAINT DENIS
1063757;33 BD DU MAHATMA GANDHI 97490 SAINT DENIS
1063758;4 BD DU MAHATMA GANDHI 97490 SAINT DENIS
1063755;27 BD DU MAHATMA GANDHI 97490 SAINT DENIS
1063756;31 BD DU MAHATMA GANDHI 97490 SAINT DENIS
1063749;90 RUE DU BOIS DE FER 97490 SAINT DENIS
1063763;49 RUE DU PERE LAFOSSE 97490 SAINT DENIS
1063770;8 CHE DU PREMIER BRAS 97490 SAINT DENIS
1063761;10 ALL DU MIRADOR 97490 SAINT DENIS
1063760;40 CHE DU MILIEU 97490 SAINT DENIS
1063759;8 BD DU MAHATMA GANDHI 97490 SAINT DENIS
1063762;1 RUE DU PERE LAFOSSE 97490 SAINT DENIS
1063769;159 CHE DU PLATEAU 97490 SAINT DENIS
1063764;146 RTE DU PITON B DE NEFLES 97490 SAINT DENIS
1063772;456 CHE DUFOURG LES HAUTS 97490 SAINT DENIS
1063767;83 RTE DU PITON B DE NEFLES 97490 SAINT DENIS
1063768;95 RTE DU PITON B DE NEFLES 97490 SAINT DENIS
1063765;149 RTE DU PITON B DE NEFLES 97490 SAINT DENIS
1063771;28 CHE DU STADE LA BRETAGN 97490 SAINT DENIS
1063774;1 RUE EUGENE DESCAMPS 97490 SAINT DENIS
1063776;4 RUE EVARISTE BERG 97490 SAINT DENIS
1063778;153 CHE FINETTE 97490 SAINT DENIS
1063777;12 CHE FINETTE 97490 SAINT DENIS
1063766;77 RTE DU PITON B DE NEFLES 97490 SAINT DENIS
1063773;460 CHE DUFOURG LES HAUTS 97490 SAINT DENIS
1063775;10 RUE EVARISTE BERG 97490 SAINT DENIS
1063794;33 RTE GABRIEL MACE 97490 SAINT DENIS
1063782;90 CHE FINETTE 97490 SAINT DENIS
1063779;182 CHE FINETTE 97490 SAINT DENIS
1063780;223 CHE FINETTE 97490 SAINT DENIS
1063781;50 CHE FINETTE 97490 SAINT DENIS
1063792;177 RTE GABRIEL MACE 97490 SAINT DENIS
1063789;71 RUE GABRIEL LAHUPPE 97490 SAINT DENIS
1063790;75 RUE GABRIEL LAHUPPE 97490 SAINT DENIS
1063791;172 RTE GABRIEL MACE 97490 SAINT DENIS
1063783;14 CHE FONTBRUNE 97490 SAINT DENIS
1063784;92 CHE FONTBRUNE 97490 SAINT DENIS
1063788;38 RUE GABRIEL DE KERVEGUEN 97490 SAINT DENIS
1063787;23 ALL FRANCOIS MAURIAC 97490 SAINT DENIS
1063796;15 RUE GASTON DEFFERRE 97490 SAINT DENIS
1063797;4 RUE GASTON DEFFERRE 97490 SAINT DENIS
1063786;33 CHE FORESTIER 97490 SAINT DENIS
1063785;96 CHE FONTBRUNE 97490 SAINT DENIS
1063793;19 RTE GABRIEL MACE 97490 SAINT DENIS
1063795;74 RTE GABRIEL MACE 97490 SAINT DENIS
1063800;7 RUE HENRI CORNU 97490 SAINT DENIS
1063798;42 AV GEORGES BRASSENS - MOUFIA 97490 SAINT DENIS
1063803;2 AV JOSEPH BEDIER 97490 SAINT DENIS
1063799;5 RUE HENRI CORNU 97490 SAINT DENIS
1063804;4 AV JOSEPH BEDIER 97490 SAINT DENIS
1063805;4 RUE JOSEPH LUC 97490 SAINT DENIS
1063802;22 RUE JEAN COCTEAU 97490 SAINT DENIS
1063816;18 CHE LEONEL BOYER 97490 SAINT DENIS
1063811;167 RTE JULES REYDELLET 97490 SAINT DENIS
1063801;9 AV HIPPOLYTE FOUCQUE 97490 SAINT DENIS
1063807;6 RUE JULES HERMANN 97490 SAINT DENIS
1063808;133 RTE JULES REYDELLET 97490 SAINT DENIS
1063817;35 RUE LEOPOLD RAMBAUD 97490 SAINT DENIS
1063812;4 CHE LACAILLE 97490 SAINT DENIS
1063825;12 RUE LORY LES BAS 97490 SAINT DENIS
1063810;155 RTE JULES REYDELLET 97490 SAINT DENIS
1063813;41 RUE LACROIX 97490 SAINT DENIS
1063826;165 RUE LORY LES BAS 97490 SAINT DENIS
1063806;8 RUE JOSEPH LUC 97490 SAINT DENIS
1063809;149 RTE JULES REYDELLET 97490 SAINT DENIS
1063815;104 AV LECONTE DE LISLE 97490 SAINT DENIS
1063819;8 RUE LISLET GEOFFROY 97490 SAINT DENIS
1063824;94 CHE LORY LEBRETON LA BRETAG 97490 SAINT DENIS
1063818;1 LOT LES MANGUIERS 97490 SAINT DENIS
1063823;82 CHE LORY LEBRETON LA BRETAG 97490 SAINT DENIS
1063821;111 CHE LORY LEBRETON LA BRETAG 97490 SAINT DENIS
1063820;11 CHE LORY LEBRETON LA BRETAG 97490 SAINT DENIS
1063822;20 CHE LORY LEBRETON LA BRETAG 97490 SAINT DENIS
1063814;43 RUE LACROIX 97490 SAINT DENIS
1063828;12 RUE LORY LES HAUTS 97490 SAINT DENIS
1063830;8 RUE LORY LES HAUTS 97490 SAINT DENIS
1063827;86 RUE LORY LES BAS 97490 SAINT DENIS
1063829;16 RUE LORY LES HAUTS 97490 SAINT DENIS
1063834;12 RLE MAGNAN 97490 SAINT DENIS
1063840;6 IMP PANECHOU STE CLOT 97490 SAINT DENIS
1063832;3 ALL LOUIS BEGUE DOMENJOD 97490 SAINT DENIS
1063847;8 RUE RAPHAEL BARQUISSEAU 97490 SAINT DENIS
1063831;89 RUE LORY LES HAUTS 97490 SAINT DENIS
1063835;9 RUE MARC BOYER 97490 SAINT DENIS
1063849;10 RUE RENE DEMARNE 97490 SAINT DENIS
1063838;84 RUE MONSEIGNEUR DE LANGAVANT 97490 SAINT DENIS
1063836;18 RUE MAURICE TOMI 97490 SAINT DENIS
1063839;5 RUE NANTIER DIDIEE 97490 SAINT DENIS
1063842;4 ALL PAUL VERLAINE 97490 SAINT DENIS
1063833;87 RUE LYAUTEY 97490 SAINT DENIS
1063848;8 ALL RAYMOND RADIGUET 97490 SAINT DENIS
1063841;12 RUE PAUL CEZANNE 97490 SAINT DENIS
1063837;36 RUE MONSEIGNEUR DE LANGAVANT 97490 SAINT DENIS
1063844;39 RUE PIERRE ET MARIE CURIE 97490 SAINT DENIS
1063845;1 AV PIERRE MENDES FRANCE 97490 SAINT DENIS
1063843;26 RUE PIERRE AUBERT 97490 SAINT DENIS
1063851;111 RUE TESSAN 97490 SAINT DENIS
1063850;15 RUE SAINTE MARGUERITE 97490 SAINT DENIS
1063846;17 AV PIERRE MENDES FRANCE 97490 SAINT DENIS
1063854;71 RUE TESSAN 97490 SAINT DENIS
1063853;70 RUE TESSAN 97490 SAINT DENIS
1063852;68 RUE TESSAN 97490 SAINT DENIS
1063860;9 CHE D'ARGEIN A SOR 9800 ARGEIN
1063863;189  VILLAGE 9800 ARGEIN
1063855;74 RUE TESSAN 97490 SAINT DENIS
1063856;  Z I DU CHAUDRON 97490 SAINT DENIS
1063861;42 RTE DE LUCHON 9800 ARGEIN
1063869;6 RUE DU CARRE 9800 ARROUT
1063870;1 RUE DU POUECH D'EN HAUT 9800 ARROUT
1063867;177  LEOUADE 9800 ARRIEN-EN-BETHMALE
1063875;115 RUE DES COUMERES 9800 AUDRESSEIN
1063876;31 RUE DU LEZ 9800 AUDRESSEIN
1063874;10 RTE DE SOR 9800 AUDRESSEIN
1063866;232  HOUR 9800 ARRIEN-EN-BETHMALE
1063859;5001  BERNOUS 9800 ARGEIN
1063858;5092  VILLAGE 9800 ANTRAS
1063862;1 RUE TIRE DU JUNCALAS 9800 ARGEIN
1063877;25 RUE EL CARRE 9800 AUDRESSEIN
1063873;77 CHE D'ARROUT 9800 AUDRESSEIN
1063864;3  ARET 9800 ARRIEN-EN-BETHMALE
1063865;139  CAMPAS 9800 ARRIEN-EN-BETHMALE
1063857;5087  BOIS DE BARBAST 9800 ANTRAS
1063881;45  LE VILLAGE 9800 BALACET
1063880;1  LOUBAT 9800 AUGIREIN
1063878;14  VILLAGE 9800 AUDRESSEIN
1063872;5691  LASQUERT 9800 ARROUT
1063868;124  TOURNAC 9800 ARRIEN-EN-BETHMALE
1063879;28  BORDE BOUNAOUT 9800 AUGIREIN
1063883;5001  AGOUT 9800 BALAGUERES
1063871;5  LA COSTE 9800 ARROUT
1063884;106  ALAS 9800 BALAGUERES
1063882;5039  LE VILLAGE 9800 BALACET
1063885;188  ALAS 9800 BALAGUERES
1063888;125  VILLAGE 9800 BALAGUERES
1063900;114  FITE 9800 BONAC-IRAZEIN
1063886;207  ALAS 9800 BALAGUERES
1063895;361 RUE MARCEL DUPUY 9800 BETHMALE
1063899;54  BONAC VILLAGE 9800 BONAC-IRAZEIN
1063904;5309  LE PONT HAMEAU 9800 BONAC-IRAZEIN
1063893;2 PL DU COURTILLOU 9800 BETHMALE
1063889;148  VILLAGE 9800 BALAGUERES
1063891;4  CARRE DE LA CHAPELLE 9800 BETHMALE
1063890;179  AYET 9800 BETHMALE
1063892;4  CARRE DE LA PAIX 9800 BETHMALE
1063906;115  LUENTEIN 9800 BONAC-IRAZEIN
1063898;46  BONAC VILLAGE 9800 BONAC-IRAZEIN
1063896;198  BOCAR D ORLE 9800 BONAC-IRAZEIN
1063902;188  HUBAT 9800 BONAC-IRAZEIN
1063909;89  LAPEYRADE OUEST 9800 BORDES-UCHENTEIN
1063910;23  LE VILLAGE BORDES 9800 BORDES-UCHENTEIN
1063903;5000  LAS ILLOS 9800 BONAC-IRAZEIN
1063907;180  LUENTEIN 9800 BONAC-IRAZEIN
1063887;5931  CAP DE LA LANE 9800 BALAGUERES
1063894;359 RUE MARCEL DUPUY 9800 BETHMALE
1063897;5217  BOCAR D ORLE 9800 BONAC-IRAZEIN
1063908;5312  SARRAT 9800 BONAC-IRAZEIN
1063901;181  HUBAT 9800 BONAC-IRAZEIN
1063905;216  LES ARTECH 9800 BONAC-IRAZEIN
1063911;5535  OURJOUT 9800 BORDES-UCHENTEIN
1063915;46  UCHENTEIN VILLAGE 9800 BORDES-UCHENTEIN
1063913;18  UCHENTEIN VILLAGE 9800 BORDES-UCHENTEIN
1063912;  PRAT DU LEZ 9800 BORDES-UCHENTEIN
1063914;25  UCHENTEIN VILLAGE 9800 BORDES-UCHENTEIN
1063916;256 PL DE L'EGLISE 9800 CASTILLON-EN-COUSERANS
1063918;40 RUE FRANCOIS CAMEL 9800 CASTILLON-EN-COUSERANS
1063917;22 RUE FRANCOIS CAMEL 9800 CASTILLON-EN-COUSERANS
1063920;23 AV NOEL PEYREVIDAL 9800 CASTILLON-EN-COUSERANS
1063924;5395  ROUQUETTE 9800 CASTILLON-EN-COUSERANS
1063930;197  VILLAGE 9800 ENGOMER
1063919;280  LAS RIVES 9800 CASTILLON-EN-COUSERANS
1063923;5388  ROUQUETTE 9800 CASTILLON-EN-COUSERANS
1063926;1 PTR DE BENITOU 9800 CESCAU
1063922;21 BD PAUL LAFFONT 9800 CASTILLON-EN-COUSERANS
1063921;275  OUNZO 9800 CASTILLON-EN-COUSERANS
1063928;147  VIGNAU 9800 ENGOMER
1063933;161  VILLAGE 9800 GALEY
1063925;97  CABANE ET CAZALAS DE DELA 9800 CESCAU
1063927;1 RUE DU CAP PETIT 9800 CESCAU
1063929;156  VIGNAU 9800 ENGOMER
1063942;46  AUGISTROU 9800 ORGIBET
1063935;42  VILLAGE 9800 GALEY
1063931;83  VILLAGE 9800 ENGOMER
1063932;124  TEZE 9800 GALEY
1063945;4  LA FAJOLLE 9800 ORGIBET
1063934;37  VILLAGE 9800 GALEY
1063939;17  AUGISTROU 9800 ORGIBET
1063937;75  REYGOUNE 9800 ILLARTEIN
1063936;37  LE VILLAGE 9800 ILLARTEIN
1063940;18  AUGISTROU 9800 ORGIBET
1063938;210  AOUSSERACH 9800 ORGIBET
1063946;106  LE VILLAGE 9800 ORGIBET
1063943;5263  AUGISTROU 9800 ORGIBET
1063944;5275  AUGISTROU 9800 ORGIBET
1063941;40  AUGISTROU 9800 ORGIBET
1063947;82  LE VILLAGE 9800 ORGIBET
1063949;229  COUME DE VENGUE 9800 SAINT-LARY
1063948;84  BANTINES NORD 9800 SAINT-LARY
1063952;12  LOUROUN 9800 SAINT-LARY
1063950;4  HAMEAU DE COUME DE VENGUE 9800 SAINT-LARY
1063951;25  HYAJAU 9800 SAINT-LARY
1063956;158  VILLAGE 9800 SAINT-LARY
1063961;40  SALSEIN D EN HAUT 9800 SALSEIN
1063960;225  VILLAGE 9800 SAINT-LARY
1063958;195  VILLAGE 9800 SAINT-LARY
1063959;203  VILLAGE 9800 SAINT-LARY
1063953;128  MATECH 9800 SAINT-LARY
1063962;220  CARRERE 9800 SENTEIN
1063957;170  VILLAGE 9800 SAINT-LARY
1063954;155  VILLAGE 9800 SAINT-LARY
1063965;217  JOS 9800 SENTEIN
1063964;256  GIRECH 9800 SENTEIN
1063966;218  JOS 9800 SENTEIN
1063955;156  VILLAGE 9800 SAINT-LARY
1063963;5001  EYLIE D EN HAUT 9800 SENTEIN
1063967;104  LE VILLAGE 9800 SENTEIN
1063973;5493  LE VILLAGE 9800 SENTEIN
1063968;285  LE VILLAGE 9800 SENTEIN
1063969;286  LE VILLAGE 9800 SENTEIN
1063971;42  LE VILLAGE 9800 SENTEIN
1063970;300  LE VILLAGE 9800 SENTEIN
1063972;44  LE VILLAGE 9800 SENTEIN
1063976;5950  BARNOUS 9800 VILLENEUVE
1063975;82  LE VILLAGE 9800 SENTEIN
1063974;76  LE VILLAGE 9800 SENTEIN
1063977;12  LE VILLAGE 9800 VILLENEUVE
1033041;110 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033043;170 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033042;166 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033044;186 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033045;190 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033046;192 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033047;205 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033048;35 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033049;39 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033050;43 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033052;50 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033051;48 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033054;76 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033053;75 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033055;84 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033042;166 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033041;110 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033043;170 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033045;190 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033044;186 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033046;192 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033047;205 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033049;39 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033050;43 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033048;35 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033051;48 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033052;50 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033053;75 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033054;76 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033055;84 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033041;110 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033041;110 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033041;110 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1033041;110 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND
1711;122 RUE PIERRE AGUETANT 1090 GUEREINS
21774;5 VC RES BEL CABOURG 14390 CABOURG
21775;12 VC RES CABOURG 2000 14390 CABOURG
21772;1 VC RES BEL CABOURG 14390 CABOURG
15544;5006  LE VILLAGE 1330 BIRIEUX
5739;  CHEF LIEU 1200 ELOISE
21773;3 VC RES BEL CABOURG 14390 CABOURG
20035;5094  LES SEPT FONTAINES 1410 MIJOUX
6473;5320  COSTO DRECHO 12120 CENTRES
21776;13 VC RES CABOURG 2000 14390 CABOURG
7397;5041  VILLETTE 1240 SAINT-GERMAIN-SUR-RENOM
4400;5273  AU FONDROZ 1140 MOGNENEINS
2428;9001  DOMAINE DE PORT DE GALERE 11100 NARBONNE
9034;5001 CITE BEAUSOLEIL B ROUX PR 13004 MARSEILLE 4EME
243;72 RUE DE LA TOUR 1000 SAINT-DENIS-LES-BOURG
21778;2 VC RES CABOURG PLAGE 14390 CABOURG
7640;5555  LE POISY 1250 CEYZERIAT
13009;300 BD DES DEUX ORMES ZAC 13090 AIX EN PROVENCE
14007;2 VC LDT LA PALUN CTE CENTRALE 13120 GARDANNE
21777;1 VC RES CABOURG PLAGE 14390 CABOURG
19168;5068  LES MURES 1400 SAINT-GEORGES-SUR-RENOM
3934;7 VC PETITE RUE DU PALAIS 11300 LIMOUX
13040;3 AV DU FOUR D EYGLUN ZAC 13090 AIX EN PROVENCE
12940;9001 RES CALESERAIGNE ZAC 13090 AIX EN PROVENCE
13117;9001 RES LE GARLABAN ZAC 13090 AIX EN PROVENCE
15115;12  ZI DE LA GARE 13210 SAINT-REMY-DE-PROVENCE
15116;8  ZI DE LA GARE 13210 SAINT-REMY-DE-PROVENCE
21779;3 VC RES CABOURG PLAGE 14390 CABOURG
7639;5051  LE POISY 1250 CEYZERIAT
13067;9001 RES GARDANON ZAC 13090 AIX EN PROVENCE
21780;6 VC RES CABOURG PLAGE 14390 CABOURG
21782;1 VC RES CAP CABOURG 14390 CABOURG
21787;1 VC RES FLEUR MARINE 14390 CABOURG
21785;18 VC RES CAP CABOURG 14390 CABOURG
22363;70 DOM DE LA BUTTE AU CERF 14500 VIRE NORMANDIE
27007;5709  HAMEAU DE VIEILLARD 1640 JUJURIEUX
21789;4 VC RES FLEUR MARINE 14390 CABOURG
21786;7 VC RES CAP CABOURG 14390 CABOURG
21798;2 VC RES LA CARAVELLE 14390 CABOURG
21781;7 VC RES CABOURG PLAGE 14390 CABOURG
22062;55 PARC PRL DE LA VALLEE D AUGE 14430 DOZULE
21801;6 VC RES LE CLOS MATHILDE 14390 CABOURG
21810;2 VC RES LES NORMANDIERES 14390 CABOURG
21800;5 VC RES LE CLOS MATHILDE 14390 CABOURG
35777;29 RUE JEAN DE LA FONTAINE 2000 LAON
25174;5200  AUX BRUYERES 1600 SAINTE-EUPHEMIE
21793;2 VC RES L HORIZON MARIN 14390 CABOURG
21792;1 VC RES L HORIZON MARIN 14390 CABOURG
31224;5892  LE COMTE 1750 REPLONGES
22061;1 PARC PRL DE LA VALLEE D AUGE 14430 DOZULE
35776;25 RUE JEAN DE LA FONTAINE 2000 LAON
22364;79 DOM DE LA BUTTE AU CERF 14500 VIRE NORMANDIE
23073;9003 VC LE GUE PIERREUX 14700 FALAISE
22255;2 VC NOUVEAU BASSIN 14470 COURSEULLES-SUR-MER
23306;5727  AU NEYPRAT 1480 FAREINS
27006;199  HAMEAU DE COSSIEUX 1640 JUJURIEUX
21802;7 VC RES LE CLOS MATHILDE 14390 CABOURG
35751;6 RUE DU BOURG 2000 LAON
35778;31 RUE JEAN DE LA FONTAINE 2000 LAON
35780;55 RUE JEAN MARTIN 2000 LAON
35781;17 RUE JEAN MOULIN 2000 LAON
35808;9053 RUE PIERRE BOURDAN 2000 LAON
35807;9049 RUE PIERRE BOURDAN 2000 LAON
35827;33 RUE SAINT JEAN 2000 LAON
35809;9054 RUE PIERRE BOURDAN 2000 LAON
36318;9001  MINSTRASTETO 20118 VICO
35828;6 RUE SAINT JEAN 2000 LAON
37411; RES VANINA PARK 20250 CORTE
35810;9055 RUE PIERRE BOURDAN 2000 LAON
48543;9008  CHEZ BOUTAU 24300 ST-FRONT-LA-RIVIERE
55473;23 LOT LES PATIOS I 26800 BEAUVALLON
35948; RES ESPACE ALBAN BAT F 20000 AJACCIO
35826;26 RUE SAINT JEAN 2000 LAON
62096;1 RTE DE TREFFIAGAT PEN A NEN 29120 PLOMEUR
47184;5002  LE CHATEAU GAILLARD 2380 CRECY AU MONT
49043;50  MONTAGNE 24480 ALLES-SUR-DORDOGNE
59259;6 AV ANC COMBATTANTS AFRIQUE NO 28000 CHARTRES
37502;5555  CHIOSELLO SANT AMBROGGIO 20260 LUMIO
66400;7 RUE M DESBOUTINS 3000 MOULINS
66370;21 RUE DU PONT DE BOIS 3000 MOULINS
66367;10 RUE DU DOC CORNIL 3000 MOULINS
59258;2 AV ANC COMBATTANTS AFRIQUE NO 28000 CHARTRES
59207;893  LE COEUR DU VILLAGE 2800 BEAUTOR
66372;51 RUE DU PONT DE BOIS 3000 MOULINS
66393;28 RUE JEAN BART 3000 MOULINS
59175;9003 ESPA DES PRES 27950 ST MARCEL
49201;64  FONTAUD SUD 24560 FAUX
36401;5733 RES LES JARDINS D ALZETU 20137 LECCI
46118;5006  AU-DESSOUS DU NOYER PATRON 2310 PAVANT
44766;6033  PARC MEZ PER BIHAN 22560 PLEUMEUR-BODOU
69559;5284  TRAVERS DE COMBE MALE 30480 SAINT-PAUL-LA-COSTE
74026;9  IVERSENC DE GILEDE 31280 MONS
80101;5766  LES MONTEES 3300 CREUZIER-LE-VIEUX
74987;5284  ROSIERS 3140 CHARROUX
74107;5110  GOUTTE PUREAU 3130 LODDES
92309;9001  LE BOURG 3420 TERJAT
78969;5079  A PEYRAPOUS 32130 LAHAS
110595;7 VC DU MONT ARNAUD 38200 VIENNE
101462;4009 ZA DE BEAUSEJOUR 35520 LA MEZIERE
79539;5176  PUY DE LARAUD 3240 DEUX-CHAISES
89137;5030  PECHE ROBIN 3390 SAZERET
95091;5639  PUECH VIDAL ET CABANIS 34480 POUZOLLES
79153;5231  LAFONT 3220 SAINT-LEON
111568;31 VC VIE DES VIGNES 38300 MEYRIE
94786;61 ZAC LES HAMEAUX DE LA PLAGE 34420 PORTIRAGNES
94785;28 ZAC LES HAMEAUX DE LA PLAGE 34420 PORTIRAGNES
94787;75 ZAC LES HAMEAUX DE LA PLAGE 34420 PORTIRAGNES
114344;5117  BONS 38860 LES DEUX ALPES
114297;5104  MAS DES GOURRES 38840 SAINT-HILAIRE-DU-ROSIER
120728;7027  LES SOUQUETS 4170 SAINT-ANDRE-LES-ALPES
111910;9000  LA PRAT ET LES GRANDS CHAM 38350 SAINT-LAURENT-EN-BEAUMONT
120727;5283  LES SOUQUETS 4170 SAINT-ANDRE-LES-ALPES
120433;5004  LES SAGNES 4140 SEYNE
120425;1467 RTE DE ST PONS 4140 SEYNE
120434;7323  STATION DU GRAND PUY 4140 SEYNE
120729;9999  LES SOUQUETS 4170 SAINT-ANDRE-LES-ALPES
120737;5094  LE VILLAGE 4170 VERGONS
119024;9001  LES NAVES 4100 MANOSQUE
120720;7091  CHAMP TARRAS 4170 SAINT-ANDRE-LES-ALPES
124216;7012  ADRECH DE CHAUVET 4260 ALLOS
124877;9999  COTEAU POINTU 4300 PIERRERUE
124876;7114  CLAUDE ISNARD 4300 PIERRERUE
124217;7117  CHAUVET 4260 ALLOS
134030;5058  SAINTE ANNE 4500 RIEZ
136518;5407  PRAIRIE DE LEU 45510 VIENNE-EN-VAL
136430; RUE DU 32EME R I 45500 GIEN
131779;12 CHE DE KER AN TROU 44510 LE POULIGUEN
136301;5070  TERRES DU GUE D ASSIS 45460 BRAY-SAINT AIGNAN
142625;5422  GRANDE PIECE DE L ORGERE 49250 LES BOIS D'ANJOU
137585;5030  PEYRE MAILLET 46140 ANGLARS-JUILLAC
147381;5133  LE ROC 50600 MOULINES
148076;9005  CHAMP DE BLANC HAUT 5100 BRIANCON
144796;7 CRS DU VIEUX MOULIN 5000 GAP
136517;9001  LA PIECE DE ST GERMAIN 45510 VIENNE-EN-VAL
150513;5004  VIERE 5140 MONTBRAND
146197;9005 ZA D'AUBIGNY 50300 PONTS
151161;5038  LE VILLAGE 5190 THEUS
143232;5992  MALABRI 49330 LES HAUTS-D ANJOU
144628;9522  BEAUREGARD 5000 GAP
151172;5499  ROCHAS 5200 CROTS
151238; RES BOIS MEAN 5200 LES ORRES
152083;5733  LA PISSE 5240 LA SALLE
151275;5277  PRE LALLEGRE 5200 LES ORRES
151273;5252  PRE DES LAGIERS 5200 LES ORRES
152081;5790  LA BOUDETTE 5240 LA SALLE
151272;5164  PRE DES LAGIERS 5200 LES ORRES
152190;5248  PIED DE LA LAUZIERE 5250 LE DEVOLUY
152082;5731  LA PISSE 5240 LA SALLE
154298;5643  L ADROIT 5400 VEYNES
158934; RES LES BALCONS DE SIRIUS 5600 RISOUL
158761;150 CRS ROHNER 5560 VARS
159954;9001  LE BOURG 56110 LE SAINT
152856;49 RUE DU CENT TRENTIEME R I 53100 MAYENNE
158731;360 CRS BRAYER 5560 VARS
152855;47 RUE DU CENT TRENTIEME R I 53100 MAYENNE
158756;9001  LES SAGNES ET LES HORTS 5560 VARS
153547;5982  LES EDUITS DE CHANTEMERLE 5330 SAINT-CHAFFREY
169822;9003 RES PLANCHE EPINOY 59170 CROIX
164386;5138  LE VILLAGE 5700 ORPIERRE
158730;112 CRS BRAYER 5560 VARS
152458;5070  LES ARLIAUDES 5300 SALEON
173229;27 VC RES VILLE DE PAILLE 59285 ARNEKE
167198;138 VC RES GEORGES POMPIDOU 59111 BOUCHAIN
182581;10 RUE NEUVE OU CROIX ROUGE 60240 LIANCOURT ST PIERRE
179485; VC RAMBAUT 59930 LA CHAPELLE D ARMENTIERES
